Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,1,2007-12-31,2008-01-06,,1,0,,0,,0,0,,,0,0,0,1,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,2,2008-01-07,2008-01-13,,1,0,,0,,0,0,,,0,0,0,1,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,3,2008-01-14,2008-01-20,,0,0,,0,,0,0,,,0,0,0,,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,4,2008-01-21,2008-01-27,,1,0,,0,,0,0,,,0,0,0,1,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,5,2008-01-28,2008-02-03,,2,0,,0,,0,0,,,0,0,0,2,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,6,2008-02-04,2008-02-10,,3,0,,0,,0,0,,,0,0,0,3,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,7,2008-02-11,2008-02-17,,5,0,,0,,0,0,,,0,0,0,5,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,8,2008-02-18,2008-02-24,,0,0,,0,,0,0,0,0,0,0,0,,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,9,2008-02-25,2008-03-02,,9,0,,0,,0,0,,,0,0,0,9,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,10,2008-03-03,2008-03-09,,1,0,,0,,0,0,,,0,0,0,1,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,11,2008-03-10,2008-03-16,,2,0,,0,,0,0,,,0,0,0,2,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,12,2008-03-17,2008-03-23,,0,0,,0,,0,0,,,0,0,0,,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,13,2008-03-24,2008-03-30,,1,0,,0,,0,0,,,0,0,0,1,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,14,2008-03-31,2008-04-06,,3,0,,0,,0,0,0,0,0,0,0,3,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,15,2008-04-07,2008-04-13,,4,0,,0,,0,0,0,0,0,0,0,4,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,16,2008-04-14,2008-04-20,,0,0,,0,,0,0,0,0,0,0,0,,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,17,2008-04-21,2008-04-27,,3,1,,0,,0,1,0,0,0,0,1,2,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,18,2008-04-28,2008-05-04,,,1,,0,,0,1,0,0,0,0,1,,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,19,2008-05-05,2008-05-11,,5,1,,0,,0,1,,,0,0,1,4,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,20,2008-05-12,2008-05-18,,5,0,,0,,0,0,,,0,0,0,5,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,21,2008-05-19,2008-05-25,,3,0,,0,,0,0,,,0,0,0,3,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,22,2008-05-26,2008-06-01,,,,,,,,,,,,,,,No Report

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,23,2008-06-02,2008-06-08,,10,0,,0,,0,0,,,0,0,0,10,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,24,2008-06-09,2008-06-15,,5,0,,0,,0,0,,,0,0,0,5,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,25,2008-06-16,2008-06-22,,14,0,,0,,0,0,,,0,0,0,14,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,26,2008-06-23,2008-06-29,,13,0,,0,,0,0,,,0,0,0,13,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,27,2008-06-30,2008-07-06,,7,0,,0,,2,2,,,0,0,2,5,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,28,2008-07-07,2008-07-13,,11,0,,0,,0,0,,,0,0,0,11,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,29,2008-07-14,2008-07-20,,11,0,,0,,0,0,,,0,0,0,11,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,30,2008-07-21,2008-07-27,,3,0,,0,,1,1,,,0,0,1,2,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,31,2008-07-28,2008-08-03,,3,0,,0,,0,0,,,0,0,0,3,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,32,2008-08-04,2008-08-10,,3,0,,0,,0,0,,,0,0,0,3,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,33,2008-08-11,2008-08-17,,3,0,,0,,0,0,,,0,0,0,3,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,34,2008-08-18,2008-08-24,,3,0,,0,,0,0,,,0,0,0,3,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,35,2008-08-25,2008-08-31,,9,0,,0,,0,0,,,0,0,0,9,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,36,2008-09-01,2008-09-07,,2,0,,0,,0,0,,,0,0,0,2,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,37,2008-09-08,2008-09-14,,8,0,,0,,0,0,,,0,0,0,8,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,38,2008-09-15,2008-09-21,,4,0,,0,,0,0,,,0,0,0,4,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,39,2008-09-22,2008-09-28,,11,0,,0,,0,0,,,0,0,0,11,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,40,2008-09-29,2008-10-05,,4,0,,0,,0,0,,,0,0,0,4,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,41,2008-10-06,2008-10-12,,6,0,,0,,0,0,,,0,0,0,6,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,42,2008-10-13,2008-10-19,,15,0,,0,,0,0,0,0,2,2,2,13,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,43,2008-10-20,2008-10-26,,9,0,,0,,0,0,0,0,0,0,0,9,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,44,2008-10-27,2008-11-02,,19,0,,0,,0,0,0,0,4,4,4,15,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,45,2008-11-03,2008-11-09,,7,0,,0,,0,0,0,0,0,0,0,7,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,46,2008-11-10,2008-11-16,,9,0,,0,,0,0,0,0,0,0,0,9,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,47,2008-11-17,2008-11-23,,13,0,,0,,0,0,0,0,1,1,1,12,Sporadic

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,48,2008-11-24,2008-11-30,,5,0,,0,,0,0,0,0,0,0,0,5,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,49,2008-12-01,2008-12-07,,16,0,,0,,0,0,0,0,0,0,0,16,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,50,2008-12-08,2008-12-14,,6,0,,0,,0,0,0,0,0,0,0,6,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,51,2008-12-15,2008-12-21,,2,0,,0,,0,0,0,0,0,0,0,2,No Activity

Honduras,Region of the Americas of WHO,Central America and Caribbean,2008,52,2008-12-22,2008-12-28,,6,0,,0,,0,0,0,0,0,0,0,6,No Activity


